time (ms),datetime,samples,Viavi.Cell.Name,Viavi.isEnergySaving,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbUsedDl,RRU.PrbUsedUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotUl,RRU.PrbTotDl,RRU.MaxLayerDlMimo,CARR.AverageLayersDl,Viavi.Cell.AverageBeamsDl,RRC.ConnMean,RRC.ConnMax,QosFlow.TotPdcpPduVolumeUl,QosFlow.TotPdcpPduVolumeDl,PEE.AvgPower,PEE.Energy,Viavi.PEE.SleepTimerTotal,MM.HoExeIntraReq,MM.HoExeIntraSucc,MM.HoExeInterReq,MM.HoExeInterSucc,Viavi.PEE.EnergyEfficiency,Viavi.Radio.power,Viavi.Radio.antennaType,Viavi.Radio.azimuth,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.GnbDuId,Viavi.RuId,Viavi.NrPci,Viavi.NrCgi,Viavi.Cell.LinkCost,RRC.ConnEstabAtt.mo-Data,RRC.ConnEstabAtt.mo-VoiceCall,RRC.ConnEstabAtt.mo-VideoCall,RRC.ConnEstabSucc.mo-Data,RRC.ConnEstabSucc.mo-VoiceCall,RRC.ConnEstabSucc.mo-VideoCall,RRC.ConnEstabFailCause.NetworkReject,Viavi.Frequency,Viavi.SpectralEfficiencyDl,Viavi.SpectralEfficiencyUl,Viavi.QoS.Score
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S2/N12/C3,0,39.119,0.339111,106,106,106,106,100,99.8889,1,1,1,9,9,339.111,39119,510.052,1.72133,0,2,2,0,0,76.6998,50,1,240,1232,1051,10,2,4,6,4240821235048448,0,0,0,0,0,0,0,0,700,1.95595,0.0169556,54.26
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S3/N12/C1,0,30.4375,0.352051,82,106,106,106,100,77,1,1,1,4,4,352.051,30437.5,407.229,1.3747,0,2,2,0,0,74.743,50,1,0,-953,65,10,3,6,7,4240821235048448,0,0,0,0,0,0,0,0,700,1.52187,0.0176025,95
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S3/N12/C2,0,23.3813,0.347168,106,106,106,106,100,100,1,1,1,6,6,347.168,23381.2,510,1.72116,0,0,0,0,0,45.8456,50,1,120,-953,65,10,3,6,8,4240821235048448,0,0,0,0,0,0,0,0,700,1.16906,0.0173584,49
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S3/N12/C3,0,38.6474,0.34082,106,106,106,106,100,99,1,1,1,8,8,340.82,38647.4,510.46,1.72262,0,0,0,0,0,75.7108,50,1,240,-953,65,10,3,6,9,4240821235048448,0,0,0,0,0,0,0,0,700,1.93237,0.017041,60
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S4/N12/C1,0,38.2812,0.351074,96,106,106,106,100,90,1,1,1,5,6,351.074,38281.2,467.524,1.57787,0,3,3,0,0,81.8809,50,1,0,1900,239,10,4,8,10,4240821235048448,0,0,0,0,0,0,0,0,700,1.91406,0.0175537,96
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S4/N12/C2,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,1,360.84,7855.47,103.026,0.347674,0,0,0,0,0,76.2476,50,1,120,1900,239,10,4,8,11,4240821235048448,0,0,0,0,0,0,0,0,700,0.392773,0.018042,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S4/N12/C3,0,42.0503,0.34082,106,106,106,106,100,99.8933,1,1,1,8,9,340.82,42050.3,510.049,1.72131,0,2,2,0,0,82.446,50,1,240,1900,239,10,4,8,12,4240821235048448,0,0,0,0,0,0,0,0,700,2.10251,0.017041,65.6789
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S5/N12/C1,0,34.6562,0.347168,106,106,106,106,100,99.6,1,1,1,6,6,347.168,34656.2,510.184,1.72174,0,1,1,0,0,67.929,50,1,0,-1892,-860,10,5,10,13,4240821235048448,0,0,0,0,0,0,0,0,700,1.73281,0.0173584,72.2
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S5/N12/C2,0,27.5,0.352051,106,106,106,106,100,100,1,1,1,4,4,352.051,27500,510,1.7211,0,0,0,0,0,53.9216,50,1,120,-1892,-860,10,5,10,14,4240821235048448,0,0,0,0,0,0,0,0,700,1.375,0.0176025,86
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S5/N12/C3,0,23.0781,0.355957,52,106,106,106,100,49,1,1,1,3,4,355.957,23078.1,278.42,0.940177,0,1,1,0,0,82.8895,50,1,240,-1892,-860,10,5,10,15,4240821235048448,0,0,0,0,0,0,0,0,700,1.15391,0.0177979,96
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S6/N12/C1,0,11.1172,0.355957,106,106,106,106,100,100,1,1,1,3,3,355.957,11117.2,510,1.72116,0,1,1,0,0,21.7984,50,1,0,-127,-1047,10,6,12,16,4240821235048449,0,0,0,0,0,0,0,0,700,0.555859,0.0177979,46
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S6/N12/C2,0,30.3438,0.352051,60,106,106,106,100,56,1,1,1,4,4,352.051,30343.8,313.137,1.05688,0,0,0,0,0,96.9024,50,1,120,-127,-1047,10,6,12,17,4240821235048450,0,0,0,0,0,0,0,0,700,1.51719,0.0176025,95
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S6/N12/C3,0,20.3125,0.355957,106,106,106,106,100,100,1,1,1,3,3,355.957,20312.5,510,1.72116,0,0,0,0,0,39.8284,50,1,240,-127,-1047,10,6,12,18,4240821235048450,0,0,0,0,0,0,0,0,700,1.01562,0.0177979,85
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S7/N12/C1,0,22.6875,0.355957,53,106,106,106,100,50,1,1,1,3,3,355.957,22687.5,282.76,0.954806,0,2,2,0,0,80.2359,50,1,0,917,-760,10,7,14,19,4240821235048450,0,0,0,0,0,0,0,0,700,1.13437,0.0177979,95
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S7/N12/C2,0,38.1404,0.347168,106,106,106,106,100,100,1,1,1,6,6,347.168,38140.4,510,1.72116,0,0,0,0,0,74.7855,50,1,120,917,-760,10,7,14,20,4240821235048450,0,0,0,0,0,0,0,0,700,1.90702,0.0173584,79.5
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S7/N12/C3,0,19.5547,0.352051,106,106,106,106,100,100,1,1,1,4,5,352.051,19554.7,510,1.72116,0,1,1,0,0,38.3425,50,1,240,917,-760,10,7,14,21,4240821235048450,0,0,0,0,0,0,0,0,700,0.977734,0.0176025,61
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S1/N1/C1,0,31.1562,0.352051,51,106,106,106,100,48,1,1,1,4,6,352.051,31156.2,274.081,0.925268,0,2,2,0,0,113.675,50,1,0,-535,907,10,1,1,22,4240821235048450,0,0,0,0,0,0,0,0,2100,1.55781,0.0176025,97
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S1/N1/C2,0,39.2812,0.351074,55,106,106,106,100,51,1,1,1,5,7,351.074,39281.2,291.439,0.983713,0,2,2,0,0,134.784,50,1,120,-535,907,10,1,1,23,4240821235048450,0,0,0,0,0,0,0,0,2100,1.96406,0.0175537,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S1/N1/C3,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,9,352.051,31421.9,244.393,0.82526,0,5,5,0,0,128.571,50,1,240,-535,907,10,1,1,24,4240821235048450,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S2/N1/C1,0,38.6875,0.351074,87,106,106,106,100,82,1,1,1,5,5,351.074,38687.5,428.927,1.44764,0,0,0,0,0,90.196,50,1,0,1232,1051,10,2,3,25,4240821235048450,0,0,0,0,0,0,0,0,2100,1.93438,0.0175537,97
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S2/N1/C2,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,4,352.051,31421.9,244.393,0.824785,0,1,1,0,0,128.571,50,1,120,1232,1051,10,2,3,26,4240821235048450,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S2/N1/C3,0,47.125,0.347168,66,106,106,106,100,62,1,1,1,6,9,347.168,47125,338.715,1.14351,0,3,3,0,0,139.129,50,1,240,1232,1051,10,2,3,27,4240821235048450,0,0,0,0,0,0,0,0,2100,2.35625,0.0173584,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S3/N1/C1,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,3,360.84,7855.47,103.026,0.347954,0,2,2,0,0,76.2476,50,1,0,-953,65,10,3,5,28,4240821235048451,0,0,0,0,0,0,0,0,2100,0.392773,0.018042,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S3/N1/C2,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,8,352.051,31421.9,244.393,0.825182,0,4,4,0,0,128.571,50,1,120,-953,65,10,3,5,29,4240821235048451,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S3/N1/C3,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,7,352.051,31421.9,244.393,0.825126,0,3,3,0,0,128.571,50,1,240,-953,65,10,3,5,30,4240821235048451,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S4/N1/C1,0,23.5625,0.355957,33,106,106,106,100,31,1,1,1,3,4,355.957,23562.5,197.578,0.667036,0,2,2,0,0,119.257,50,1,0,1900,239,10,4,7,31,4240821235048451,0,0,0,0,0,0,0,0,2100,1.17813,0.0177979,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S4/N1/C2,0,7.36719,0.36084,12,106,106,106,100,11,1,1,1,1,2,360.84,7367.19,107.365,0.362522,0,1,1,0,0,68.6178,50,1,120,1900,239,10,4,7,32,4240821235048451,0,0,0,0,0,0,0,0,2100,0.368359,0.018042,92
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S4/N1/C3,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,1,360.84,7855.47,103.026,0.347827,0,0,0,0,0,76.2476,50,1,240,1900,239,10,4,7,33,4240821235048455,0,0,0,0,0,0,0,0,2100,0.392773,0.018042,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S5/N1/C1,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,4,352.051,31421.9,244.393,0.824907,0,0,0,0,0,128.571,50,1,0,-1892,-860,10,5,9,34,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S5/N1/C2,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,5,352.051,31421.9,244.393,0.825024,0,1,1,0,0,128.571,50,1,120,-1892,-860,10,5,9,35,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S5/N1/C3,0,62.8438,0.34082,88,106,106,106,100,83,1,1,1,8,8,340.82,62843.8,433.267,1.46249,0,0,0,0,0,145.046,50,1,240,-1892,-860,10,5,9,36,4240821235048455,0,0,0,0,0,0,0,0,2100,3.14219,0.017041,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S6/N1/C1,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,4,352.051,31421.9,244.393,0.824973,0,0,0,0,0,128.571,50,1,0,-127,-1047,10,6,11,37,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S6/N1/C2,0,47.125,0.347168,66,106,106,106,100,62,1,1,1,6,6,347.168,47125,338.715,1.14336,0,0,0,0,0,139.129,50,1,120,-127,-1047,10,6,11,38,4240821235048455,0,0,0,0,0,0,0,0,2100,2.35625,0.0173584,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S6/N1/C3,0,23.5625,0.355957,33,106,106,106,100,31,1,1,1,3,3,355.957,23562.5,197.578,0.666955,0,0,0,0,0,119.257,50,1,240,-127,-1047,10,6,11,39,4240821235048455,0,0,0,0,0,0,0,0,2100,1.17813,0.0177979,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S7/N1/C1,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,5,352.051,31421.9,244.393,0.82512,0,3,3,0,0,128.571,50,1,0,917,-760,10,7,13,40,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S7/N1/C2,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,4,360.84,7855.47,103.026,0.348292,0,3,3,0,0,76.2476,50,1,120,917,-760,10,7,13,41,4240821235048456,0,0,0,0,0,0,0,0,2100,0.392773,0.018042,98
1672575300000,2023-01-01 12:15:00 ~ 12:29:59,900,S7/N1/C3,0,39.2812,0.351074,55,106,106,106,100,51,1,1,1,5,6,351.074,39281.2,291.439,0.983662,0,1,1,0,0,134.784,50,1,240,917,-760,10,7,13,42,4240821235048456,0,0,0,0,0,0,0,0,2100,1.96406,0.0175537,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S1/N12/C1,0,30.4375,0.352051,83,106,106,106,100,78,1,1,1,4,4,352.051,30437.5,411.569,1.49194,0,0,0,0,0,73.9548,50,1,0,-535,907,10,1,2,1,4240821235048448,0,0,0,0,0,0,0,0,700,1.52187,0.0176025,95
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S1/N12/C2,0,30.6864,0.328125,106,106,106,106,100,100,1,1,1,14,15,328.125,30686.4,510,1.84862,0,2,2,0,0,60.1562,50,1,120,-535,907,10,1,2,2,4240821235048448,0,0,0,0,0,0,0,0,700,1.53432,0.0164062,27.0044
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S1/N12/C3,0,41.1238,0.32959,106,106,106,106,100,99.8467,1,1,1,12,12,329.59,41123.8,510.072,1.84886,0,2,2,0,0,80.6206,50,1,240,-535,907,10,1,2,3,4240821235048448,0,0,0,0,0,0,0,0,700,2.05619,0.0164795,42.8444
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S2/N12/C1,0,44.5976,0.344727,106,106,106,106,100,100,1,1,1,7,7,344.727,44597.6,510,1.84861,0,0,0,0,0,87.4528,50,1,0,1232,1051,10,2,4,4,4240821235048448,0,0,0,0,0,0,0,0,700,2.22988,0.0172363,79.5
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S2/N12/C2,0,39.2812,0.351074,55,106,106,106,100,51,1,1,1,5,6,351.074,39281.2,291.439,1.05649,0,2,2,0,0,134.784,50,1,120,1232,1051,10,2,4,5,4240821235048448,0,0,0,0,0,0,0,0,700,1.96406,0.0175537,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S2/N12/C3,0,39.1228,0.339111,106,106,106,106,100,99.8978,1,1,1,9,9,339.111,39122.8,510.05,1.8488,0,2,2,0,0,76.7015,50,1,240,1232,1051,10,2,4,6,4240821235048448,0,0,0,0,0,0,0,0,700,1.95614,0.0169556,54.2756
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S3/N12/C1,0,30.4375,0.352051,82,106,106,106,100,77,1,1,1,4,4,352.051,30437.5,407.229,1.47652,0,2,2,0,0,74.743,50,1,0,-953,65,10,3,6,7,4240821235048448,0,0,0,0,0,0,0,0,700,1.52187,0.0176025,95
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S3/N12/C2,0,23.3813,0.347168,106,106,106,106,100,100,1,1,1,6,6,347.168,23381.2,510,1.84861,0,0,0,0,0,45.8456,50,1,120,-953,65,10,3,6,8,4240821235048448,0,0,0,0,0,0,0,0,700,1.16906,0.0173584,49
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S3/N12/C3,0,38.6473,0.34082,106,106,106,106,100,99,1,1,1,8,8,340.82,38647.3,510.46,1.85019,0,0,0,0,0,75.7108,50,1,240,-953,65,10,3,6,9,4240821235048448,0,0,0,0,0,0,0,0,700,1.93236,0.017041,60
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S4/N12/C1,0,38.2812,0.351074,96,106,106,106,100,90,1,1,1,5,6,351.074,38281.2,467.524,1.6947,0,3,3,0,0,81.8809,50,1,0,1900,239,10,4,8,10,4240821235048448,0,0,0,0,0,0,0,0,700,1.91406,0.0175537,96
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S4/N12/C2,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,1,360.84,7855.47,103.026,0.373423,0,0,0,0,0,76.2476,50,1,120,1900,239,10,4,8,11,4240821235048448,0,0,0,0,0,0,0,0,700,0.392773,0.018042,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S4/N12/C3,0,42.0504,0.34082,106,106,106,106,100,99.8922,1,1,1,8,9,340.82,42050.4,510.049,1.84878,0,2,2,0,0,82.4469,50,1,240,1900,239,10,4,8,12,4240821235048448,0,0,0,0,0,0,0,0,700,2.10252,0.017041,65.6789
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S5/N12/C1,0,34.6562,0.347168,106,106,106,106,100,99.6,1,1,1,6,6,347.168,34656.2,510.184,1.84924,0,1,1,0,0,67.929,50,1,0,-1892,-860,10,5,10,13,4240821235048448,0,0,0,0,0,0,0,0,700,1.73281,0.0173584,72.2
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S5/N12/C2,0,27.5,0.352051,106,106,106,106,100,100,1,1,1,4,4,352.051,27500,510,1.84856,0,0,0,0,0,53.9216,50,1,120,-1892,-860,10,5,10,14,4240821235048448,0,0,0,0,0,0,0,0,700,1.375,0.0176025,86
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S5/N12/C3,0,23.0781,0.355957,52,106,106,106,100,49,1,1,1,3,4,355.957,23078.1,278.42,1.00981,0,1,1,0,0,82.8895,50,1,240,-1892,-860,10,5,10,15,4240821235048448,0,0,0,0,0,0,0,0,700,1.15391,0.0177979,96
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S6/N12/C1,0,11.1172,0.355957,106,106,106,106,100,100,1,1,1,3,3,355.957,11117.2,510,1.84861,0,1,1,0,0,21.7984,50,1,0,-127,-1047,10,6,12,16,4240821235048449,0,0,0,0,0,0,0,0,700,0.555859,0.0177979,46
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S6/N12/C2,0,30.3438,0.352051,60,106,106,106,100,56,1,1,1,4,4,352.051,30343.8,313.137,1.1352,0,0,0,0,0,96.9024,50,1,120,-127,-1047,10,6,12,17,4240821235048450,0,0,0,0,0,0,0,0,700,1.51719,0.0176025,95
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S6/N12/C3,0,20.3125,0.355957,106,106,106,106,100,100,1,1,1,3,3,355.957,20312.5,510,1.84861,0,0,0,0,0,39.8284,50,1,240,-127,-1047,10,6,12,18,4240821235048450,0,0,0,0,0,0,0,0,700,1.01562,0.0177979,85
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S7/N12/C1,0,22.6875,0.355957,53,106,106,106,100,50,1,1,1,3,3,355.957,22687.5,282.76,1.02551,0,2,2,0,0,80.2359,50,1,0,917,-760,10,7,14,19,4240821235048450,0,0,0,0,0,0,0,0,700,1.13437,0.0177979,95
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S7/N12/C2,0,38.1406,0.347168,106,106,106,106,100,100,1,1,1,6,6,347.168,38140.6,510,1.84861,0,0,0,0,0,74.7855,50,1,120,917,-760,10,7,14,20,4240821235048450,0,0,0,0,0,0,0,0,700,1.90703,0.0173584,79.5
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S7/N12/C3,0,19.5547,0.352051,106,106,106,106,100,100,1,1,1,4,5,352.051,19554.7,510,1.84861,0,1,1,0,0,38.3426,50,1,240,917,-760,10,7,14,21,4240821235048450,0,0,0,0,0,0,0,0,700,0.977734,0.0176025,61
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S1/N1/C1,0,31.1562,0.352051,51,106,106,106,100,48,1,1,1,4,6,352.051,31156.2,274.081,0.993776,0,2,2,0,0,113.675,50,1,0,-535,907,10,1,1,22,4240821235048450,0,0,0,0,0,0,0,0,2100,1.55781,0.0176025,97
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S1/N1/C2,0,39.2812,0.351074,55,106,106,106,100,51,1,1,1,5,7,351.074,39281.2,291.439,1.05656,0,2,2,0,0,134.784,50,1,120,-535,907,10,1,1,23,4240821235048450,0,0,0,0,0,0,0,0,2100,1.96406,0.0175537,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S1/N1/C3,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,9,352.051,31421.9,244.393,0.886361,0,5,5,0,0,128.571,50,1,240,-535,907,10,1,1,24,4240821235048450,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S2/N1/C1,0,38.6875,0.351074,87,106,106,106,100,82,1,1,1,5,5,351.074,38687.5,428.927,1.55482,0,0,0,0,0,90.196,50,1,0,1232,1051,10,2,3,25,4240821235048450,0,0,0,0,0,0,0,0,2100,1.93438,0.0175537,97
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S2/N1/C2,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,4,352.051,31421.9,244.393,0.885886,0,1,1,0,0,128.571,50,1,120,1232,1051,10,2,3,26,4240821235048450,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S2/N1/C3,0,47.125,0.347168,66,106,106,106,100,62,1,1,1,6,9,347.168,47125,338.715,1.22816,0,3,3,0,0,139.129,50,1,240,1232,1051,10,2,3,27,4240821235048450,0,0,0,0,0,0,0,0,2100,2.35625,0.0173584,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S3/N1/C1,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,3,360.84,7855.47,103.026,0.373704,0,2,2,0,0,76.2476,50,1,0,-953,65,10,3,5,28,4240821235048451,0,0,0,0,0,0,0,0,2100,0.392773,0.018042,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S3/N1/C2,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,8,352.051,31421.9,244.393,0.886282,0,4,4,0,0,128.571,50,1,120,-953,65,10,3,5,29,4240821235048451,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S3/N1/C3,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,7,352.051,31421.9,244.393,0.886227,0,3,3,0,0,128.571,50,1,240,-953,65,10,3,5,30,4240821235048451,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S4/N1/C1,0,23.5625,0.355957,33,106,106,106,100,31,1,1,1,3,4,355.957,23562.5,197.578,0.716443,0,2,2,0,0,119.257,50,1,0,1900,239,10,4,7,31,4240821235048451,0,0,0,0,0,0,0,0,2100,1.17813,0.0177979,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S4/N1/C2,0,7.36719,0.36084,12,106,106,106,100,11,1,1,1,1,2,360.84,7367.19,107.365,0.389371,0,1,1,0,0,68.6178,50,1,120,1900,239,10,4,7,32,4240821235048451,0,0,0,0,0,0,0,0,2100,0.368359,0.018042,92
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S4/N1/C3,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,1,360.84,7855.47,103.026,0.373576,0,0,0,0,0,76.2476,50,1,240,1900,239,10,4,7,33,4240821235048455,0,0,0,0,0,0,0,0,2100,0.392773,0.018042,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S5/N1/C1,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,4,352.051,31421.9,244.393,0.886008,0,0,0,0,0,128.571,50,1,0,-1892,-860,10,5,9,34,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S5/N1/C2,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,5,352.051,31421.9,244.393,0.886125,0,1,1,0,0,128.571,50,1,120,-1892,-860,10,5,9,35,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S5/N1/C3,0,62.8438,0.34082,88,106,106,106,100,83,1,1,1,8,8,340.82,62843.8,433.267,1.57085,0,0,0,0,0,145.046,50,1,240,-1892,-860,10,5,9,36,4240821235048455,0,0,0,0,0,0,0,0,2100,3.14219,0.017041,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S6/N1/C1,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,4,352.051,31421.9,244.393,0.886073,0,0,0,0,0,128.571,50,1,0,-127,-1047,10,6,11,37,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S6/N1/C2,0,47.125,0.347168,66,106,106,106,100,62,1,1,1,6,6,347.168,47125,338.715,1.22801,0,0,0,0,0,139.129,50,1,120,-127,-1047,10,6,11,38,4240821235048455,0,0,0,0,0,0,0,0,2100,2.35625,0.0173584,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S6/N1/C3,0,23.5625,0.355957,33,106,106,106,100,31,1,1,1,3,3,355.957,23562.5,197.578,0.716361,0,0,0,0,0,119.257,50,1,240,-127,-1047,10,6,11,39,4240821235048455,0,0,0,0,0,0,0,0,2100,1.17813,0.0177979,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S7/N1/C1,0,31.4219,0.352051,44,106,106,106,100,41,1,1,1,4,5,352.051,31421.9,244.393,0.886221,0,3,3,0,0,128.571,50,1,0,917,-760,10,7,13,40,4240821235048455,0,0,0,0,0,0,0,0,2100,1.57109,0.0176025,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S7/N1/C2,0,7.85547,0.36084,11,106,106,106,100,10,1,1,1,1,4,360.84,7855.47,103.026,0.374041,0,3,3,0,0,76.2476,50,1,120,917,-760,10,7,13,41,4240821235048456,0,0,0,0,0,0,0,0,2100,0.392773,0.018042,98
1672576200000,2023-01-01 12:30:00 ~ 12:44:59,900,S7/N1/C3,0,39.2812,0.351074,55,106,106,106,100,51,1,1,1,5,6,351.074,39281.2,291.439,1.05651,0,1,1,0,0,134.784,50,1,240,917,-760,10,7,13,42,4240821235048456,0,0,0,0,0,0,0,0,2100,1.96406,0.0175537,98
1672577100000,2023-01-01 12:45:00 ~ 12:59:59,900,S1/N12/C1,0,30.4375,0.352051,83,106,106,106,100,78,1,1,1,4,4,352.051,30437.5,411.569,1.59483,0,0,0,0,0,73.9548,50,1,0,-535,907,10,1,2,1,4240821235048448,0,0,0,0,0,0,0,0,700,1.52187,0.0176025,95
