time (ms),datetime,samples,Viavi.UE.Name,Viavi.UE.Slice,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.mMIMO.Type,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.UE.targetThroughputDl,Viavi.UE.anomalies,Viavi.QoS.Priority,Viavi.QoS.5qi,Viavi.DL.Latency,Viavi.QoS.Score,DRB.UECqiUl,DRB.UEBlerUl,Viavi.DRB.UeMcsUl,DRB.UEThpUl,RRU.PrbUsedUl,TB.TotNbrUl,DRB.UECqiDl,DRB.UEBlerDl,Viavi.DRB.UeMcsDl,DRB.UEThpDl,RRU.PrbUsedDl,RRU.PrbTotDl,RRU.PrbTotUl,TB.TotNbrDl,Viavi.CA.cells,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.UE.servingDistance,RRC.timingAdvance,Viavi.UE.RI
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Indoor-1,eMBB,S5/N12/C3,1,CSI-RS,-79,-10,36.0189,8,0,20,1,0,97.9933,0,0,0,0.179,52.9411,449.5,15,0,28,7.8549,11.0117,10.3884,49.9444,4061.5,1,-2384,-895,2,493,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Indoor-2,eMBB,S2/N12/C2,1,CSI-RS,-76,-10,35.0244,8,0,20,1,0,97.9933,0,0,0,0.180009,53.2356,449.5,15,0,28,7.8549,11.0117,10.3884,50.2222,4061.5,1,1966,752,2,792,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Indoor-3,eMBB,S1/N1/C1,1,CSI-RS,-65,-10,39.9967,8,0,20,1,0,97.9933,0,0,0,0.360439,105.882,449.5,15,0,28,7.8549,11.0117,10.3884,99.8889,4061.5,1,-428,1355,2,460,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Indoor-4,eMBB,S2/N12/C1,1,CSI-RS,-89,-10.0022,14.9856,8,0,20,1,0,93.9867,0,0,0,0.120654,35.96,449.5,11.9933,0.0901859,22.9833,7.5223,14.026,13.2321,33.9245,4059.5,1,1607,1307,2,454,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Indoor-5,eMBB,S1/N1/C3,1,CSI-RS,-60,-10,40,8,0,20,1,0,97.9933,0,0,0,0.360439,105.882,449.5,15,0,28,7.8549,11.0117,10.3884,99.8889,4061.5,1,-771,904,2,236,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-6,eMBB,S1/N12/C2,1,CSI-RS,-101.031,-10,20.9611,8,0,20,1,0,97.9644,0,0,0,0.359637,105.647,447.51,14.9833,0.000498296,27.9667,7.85229,11.0452,10.42,99.6667,4059.51,1,1510,282,2,2128.3,2.98333,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-7,eMBB,S5/N12/C3,1,CSI-RS,-50,-10,40,8,0,20,1,0,97.9878,0,0,0,0.179,52.9411,449.5,15,0,28,7.8545,10.9986,10.3761,49.9444,4060.5,1,-2159,-994,2,298,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-8,eMBB,S7/N12/C2,1,CSI-RS,-81,-10,40,8,0,20,1,0,97.9933,0,0,0,0.360439,105.882,449.5,15,0,28,7.8549,11.0117,10.3884,99.8889,4061.5,1,1334,-1163,2,579,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-9,eMBB,S2/N12/C1,1,CSI-RS,-86,-10.0011,31.8978,8,0,20,1,0,97.9656,0,0,0,0.117484,34.9611,449.5,14.9811,0.000494134,27.9622,7.85256,11.0451,10.4199,32.9822,4060.5,1,1441,1489,2,485,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-10,eMBB,S4/N1/C2,1,CSI-RS,-69,-10,33.9256,8,0,20,1,0,97.9889,0,0,0,0.360439,105.882,449.5,14.9967,9.96592e-05,27.9933,7.85448,11.0162,10.3926,99.8889,4061.5,1,2658,-127,2,841,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-11,eMBB,S2/N12/C2,1,CSI-RS,-74.9956,-10,33.0244,8,0,20,1,0,97.9856,0,0,0,0.179207,53,447.51,15,0,28,7.85428,11.0221,10.3982,50,4059.51,1,1627,1023,2,396,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-12,eMBB,S3/N1/C3,1,CSI-RS,-72,-10,40,8,0,20,1,0,97.9933,0,0,0,0.359833,105.706,449.5,15,0,28,7.8549,11.0117,10.3884,99.7222,4061.5,1,-1264,-374,2,538,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-13,eMBB,S4/N1/C1,1,CSI-RS,-69.0444,-10,39.9244,8,0,20,1,0,97.9789,0,0,0,0.179207,53,447.51,14.9978,0.000100324,27.9967,7.85374,11.0232,10.3993,50,4059.51,1,1774,453,2,248,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-14,eMBB,S5/N12/C1,1,CSI-RS,-63.0444,-10,40,8,0,20,1,0,97.9811,0,0,0,0.359032,105.47,447.51,15,0,28,7.85392,11.0104,10.3871,99.5,4058.51,1,-1893,-444,2,419.622,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-15,eMBB,S6/N1/C1,1,CSI-RS,-75,-10,40,8,0,20,1,0,97.9933,0,0,0,0.360439,105.882,449.5,15,0,28,7.8549,11.0117,10.3884,99.8889,4061.5,1,-368,-356,2,731,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-16,eMBB,S1/N12/C3,1,CSI-RS,-89,-10,21.0544,8,0,20,1,0,97.9878,0,0,0,0.360439,105.882,449.5,14.9978,0.000100324,27.9967,7.85435,11.0128,10.3895,99.8889,4061.5,1,-737,363,2,580,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-17,eMBB,S4/N1/C1,1,CSI-RS,-78,-10,40,8,0,20,1,0,97.9933,0,0,0,0.180009,53.2356,449.5,15,0,28,7.8549,11.0117,10.3884,50.2222,4061.5,1,1575,1159,2,975,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-18,eMBB,S2/N12/C1,1,CSI-RS,-62,-10,38.9956,8,0,20,1,0,97.9878,0,0,0,0.117484,34.9611,449.5,15,0,28,7.8545,10.9986,10.3761,32.9822,4058.5,1,1189,1228,2,182,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-19,eMBB,S7/N1/C1,1,CSI-RS,-53,-10,40,8,0,20,1,0,97.9933,0,0,0,0.360439,105.882,449.5,15,0,28,7.8549,11.0117,10.3884,99.8889,4061.5,1,829,-474,2,299,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-20,eMBB,S1/N1/C2,1,CSI-RS,-81,-10,38.9789,8,0,20,1,0,97.9933,0,0,0,0.360439,105.882,449.5,15,0,28,7.8549,11.0117,10.3884,99.8889,4061.5,1,205,971,2,742,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Indoor-1,eMBB,S5/N12/C3,1,CSI-RS,-79,-10,36,8,0,20,1,0,98,0,0,0,0.179199,53,1349.5,15,0,28,7.85547,11,10.3774,50,12161.5,1,-2384,-895,2,493,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Indoor-2,eMBB,S2/N12/C2,1,CSI-RS,-76,-10,35,8,0,20,1,0,98,0,0,0,0.179199,53,1349.5,15,0,28,7.85547,11,10.3774,50,12161.5,1,1966,752,2,792,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Indoor-3,eMBB,S1/N1/C1,1,CSI-RS,-65,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,-428,1355,2,460,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Indoor-4,eMBB,S2/N12/C1,1,CSI-RS,-89,-10,15,8,0,20,1,0,94,0,0,0,0.120789,36,1349.5,12,0.0901927,23,7.52344,14,13.2075,33.9623,12159.5,1,1607,1307,2,454,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Indoor-5,eMBB,S1/N1/C3,1,CSI-RS,-60,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,-771,904,2,236,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-6,eMBB,S1/N12/C2,1,CSI-RS,-101,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,1347.5,15,0,28,7.85547,11,10.3774,100,12159.5,1,1510,282,2,2138,3,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-7,eMBB,S5/N12/C3,1,CSI-RS,-50,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,1349.5,15,0,28,7.85547,11,10.3774,50,12160.5,1,-2159,-994,2,298,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-8,eMBB,S7/N12/C2,1,CSI-RS,-81,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,1334,-1163,2,579,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-9,eMBB,S2/N12/C1,1,CSI-RS,-86,-10,32,8,0,20,1,0,98,0,0,0,0.117615,35,1349.5,15,0,28,7.85547,11,10.3774,33.0189,12160.5,1,1441,1489,2,485,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-10,eMBB,S4/N1/C2,1,CSI-RS,-69,-10,34,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,2658,-127,2,841,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-11,eMBB,S2/N12/C2,1,CSI-RS,-75,-10,33,8,0,20,1,0,98,0,0,0,0.179199,53,1347.5,15,0,28,7.85547,11,10.3774,50,12159.5,1,1627,1023,2,396,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-12,eMBB,S3/N1/C3,1,CSI-RS,-72,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,-1264,-374,2,538,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-13,eMBB,S4/N1/C1,1,CSI-RS,-69,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,1347.5,15,0,28,7.85547,11,10.3774,50,12159.5,1,1774,453,2,248,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-14,eMBB,S5/N12/C1,1,CSI-RS,-63,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1347.5,15,0,28,7.85547,11,10.3774,100,12158.5,1,-1893,-444,2,416,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-15,eMBB,S6/N1/C1,1,CSI-RS,-75,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,-368,-356,2,731,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-16,eMBB,S1/N12/C3,1,CSI-RS,-89,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,-737,363,2,580,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-17,eMBB,S4/N1/C1,1,CSI-RS,-78,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,1349.5,15,0,28,7.85547,11,10.3774,50,12161.5,1,1575,1159,2,975,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-18,eMBB,S2/N12/C1,1,CSI-RS,-62,-10,39,8,0,20,1,0,98,0,0,0,0.117615,35,1349.5,15,0,28,7.85547,11,10.3774,33.0189,12158.5,1,1189,1228,2,182,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-19,eMBB,S7/N1/C1,1,CSI-RS,-53,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,829,-474,2,299,0,1
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,Pedestrian-20,eMBB,S1/N1/C2,1,CSI-RS,-81,-10,39,8,0,20,1,0,98,0,0,0,0.36084,106,1349.5,15,0,28,7.85547,11,10.3774,100,12161.5,1,205,971,2,742,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Indoor-1,eMBB,S5/N12/C3,1,CSI-RS,-79,-10,36,8,0,20,1,0,98,0,0,0,0.179199,53,2249.5,15,0,28,7.85547,11,10.3774,50,20261.5,1,-2384,-895,2,493,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Indoor-2,eMBB,S2/N12/C2,1,CSI-RS,-76,-10,35,8,0,20,1,0,98,0,0,0,0.179199,53,2249.5,15,0,28,7.85547,11,10.3774,50,20261.5,1,1966,752,2,792,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Indoor-3,eMBB,S1/N1/C1,1,CSI-RS,-65,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,-428,1355,2,460,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Indoor-4,eMBB,S2/N12/C1,1,CSI-RS,-89,-10,15,8,0,20,1,0,94,0,0,0,0.120789,36,2249.5,12,0.0901927,23,7.52344,14,13.2075,33.9623,20259.5,1,1607,1307,2,454,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Indoor-5,eMBB,S1/N1/C3,1,CSI-RS,-60,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,-771,904,2,236,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-6,eMBB,S1/N12/C2,1,CSI-RS,-101,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,2247.5,15,0,28,7.85547,11,10.3774,100,20259.5,1,1510,282,2,2138,3,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-7,eMBB,S5/N12/C3,1,CSI-RS,-50,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,2249.5,15,0,28,7.85547,11,10.3774,50,20260.5,1,-2159,-994,2,298,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-8,eMBB,S7/N12/C2,1,CSI-RS,-81,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,1334,-1163,2,579,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-9,eMBB,S2/N12/C1,1,CSI-RS,-86,-10,32,8,0,20,1,0,98,0,0,0,0.117615,35,2249.5,15,0,28,7.85547,11,10.3774,33.0189,20260.5,1,1441,1489,2,485,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-10,eMBB,S4/N1/C2,1,CSI-RS,-69,-10,34,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,2658,-127,2,841,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-11,eMBB,S2/N12/C2,1,CSI-RS,-75,-10,33,8,0,20,1,0,98,0,0,0,0.179199,53,2247.5,15,0,28,7.85547,11,10.3774,50,20259.5,1,1627,1023,2,396,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-12,eMBB,S3/N1/C3,1,CSI-RS,-72,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,-1264,-374,2,538,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-13,eMBB,S4/N1/C1,1,CSI-RS,-69,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,2247.5,15,0,28,7.85547,11,10.3774,50,20259.5,1,1774,453,2,248,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-14,eMBB,S5/N12/C1,1,CSI-RS,-63,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2247.5,15,0,28,7.85547,11,10.3774,100,20258.5,1,-1893,-444,2,416,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-15,eMBB,S6/N1/C1,1,CSI-RS,-75,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,-368,-356,2,731,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-16,eMBB,S1/N12/C3,1,CSI-RS,-89,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,-737,363,2,580,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-17,eMBB,S4/N1/C1,1,CSI-RS,-78,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,2249.5,15,0,28,7.85547,11,10.3774,50,20261.5,1,1575,1159,2,975,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-18,eMBB,S2/N12/C1,1,CSI-RS,-62,-10,39,8,0,20,1,0,98,0,0,0,0.117615,35,2249.5,15,0,28,7.85547,11,10.3774,33.0189,20258.5,1,1189,1228,2,182,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-19,eMBB,S7/N1/C1,1,CSI-RS,-53,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,829,-474,2,299,0,1
1672533000000,2023-01-01 00:30:00 ~ 00:44:59,900,Pedestrian-20,eMBB,S1/N1/C2,1,CSI-RS,-81,-10,39,8,0,20,1,0,98,0,0,0,0.36084,106,2249.5,15,0,28,7.85547,11,10.3774,100,20261.5,1,205,971,2,742,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Indoor-1,eMBB,S5/N12/C3,1,CSI-RS,-79,-10,36,8,0,20,1,0,98,0,0,0,0.179199,53,3149.5,15,0,28,7.85547,11,10.3774,50,28361.5,1,-2384,-895,2,493,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Indoor-2,eMBB,S2/N12/C2,1,CSI-RS,-76,-10,35,8,0,20,1,0,98,0,0,0,0.179199,53,3149.5,15,0,28,7.85547,11,10.3774,50,28361.5,1,1966,752,2,792,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Indoor-3,eMBB,S1/N1/C1,1,CSI-RS,-65,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,-428,1355,2,460,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Indoor-4,eMBB,S2/N12/C1,1,CSI-RS,-89,-10,15,8,0,20,1,0,94,0,0,0,0.120789,36,3149.5,12,0.0901927,23,7.52344,14,13.2075,33.9623,28359.5,1,1607,1307,2,454,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Indoor-5,eMBB,S1/N1/C3,1,CSI-RS,-60,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,-771,904,2,236,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-6,eMBB,S1/N12/C2,1,CSI-RS,-101,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,3147.5,15,0,28,7.85547,11,10.3774,100,28359.5,1,1510,282,2,2138,3,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-7,eMBB,S5/N12/C3,1,CSI-RS,-50,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,3149.5,15,0,28,7.85547,11,10.3774,50,28360.5,1,-2159,-994,2,298,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-8,eMBB,S7/N12/C2,1,CSI-RS,-81,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,1334,-1163,2,579,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-9,eMBB,S2/N12/C1,1,CSI-RS,-86,-10,32,8,0,20,1,0,98,0,0,0,0.117615,35,3149.5,15,0,28,7.85547,11,10.3774,33.0189,28360.5,1,1441,1489,2,485,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-10,eMBB,S4/N1/C2,1,CSI-RS,-69,-10,34,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,2658,-127,2,841,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-11,eMBB,S2/N12/C2,1,CSI-RS,-75,-10,33,8,0,20,1,0,98,0,0,0,0.179199,53,3147.5,15,0,28,7.85547,11,10.3774,50,28359.5,1,1627,1023,2,396,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-12,eMBB,S3/N1/C3,1,CSI-RS,-72,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,-1264,-374,2,538,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-13,eMBB,S4/N1/C1,1,CSI-RS,-69,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,3147.5,15,0,28,7.85547,11,10.3774,50,28359.5,1,1774,453,2,248,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-14,eMBB,S5/N12/C1,1,CSI-RS,-63,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3147.5,15,0,28,7.85547,11,10.3774,100,28358.5,1,-1893,-444,2,416,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-15,eMBB,S6/N1/C1,1,CSI-RS,-75,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,-368,-356,2,731,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-16,eMBB,S1/N12/C3,1,CSI-RS,-89,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,-737,363,2,580,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-17,eMBB,S4/N1/C1,1,CSI-RS,-78,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,3149.5,15,0,28,7.85547,11,10.3774,50,28361.5,1,1575,1159,2,975,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-18,eMBB,S2/N12/C1,1,CSI-RS,-62,-10,39,8,0,20,1,0,98,0,0,0,0.117615,35,3149.5,15,0,28,7.85547,11,10.3774,33.0189,28358.5,1,1189,1228,2,182,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-19,eMBB,S7/N1/C1,1,CSI-RS,-53,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,829,-474,2,299,0,1
1672533900000,2023-01-01 00:45:00 ~ 00:59:59,900,Pedestrian-20,eMBB,S1/N1/C2,1,CSI-RS,-81,-10,39,8,0,20,1,0,98,0,0,0,0.36084,106,3149.5,15,0,28,7.85547,11,10.3774,100,28361.5,1,205,971,2,742,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Indoor-1,eMBB,S5/N12/C3,1,CSI-RS,-79,-10,36,8,0,20,1,0,98,0,0,0,0.179199,53,4049.5,15,0,28,7.85547,11,10.3774,50,36461.5,1,-2384,-895,2,493,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Indoor-2,eMBB,S2/N12/C2,1,CSI-RS,-76,-10,35,8,0,20,1,0,98,0,0,0,0.179199,53,4049.5,15,0,28,7.85547,11,10.3774,50,36461.5,1,1966,752,2,792,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Indoor-3,eMBB,S1/N1/C1,1,CSI-RS,-65,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,4049.5,15,0,28,7.85547,11,10.3774,100,36461.5,1,-428,1355,2,460,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Indoor-4,eMBB,S2/N12/C1,1,CSI-RS,-89,-10,15,8,0,20,1,0,94,0,0,0,0.120789,36,4049.5,12,0.0901927,23,7.52344,14,13.2075,33.9623,36459.5,1,1607,1307,2,454,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Indoor-5,eMBB,S1/N1/C3,1,CSI-RS,-60,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,4049.5,15,0,28,7.85547,11,10.3774,100,36461.5,1,-771,904,2,236,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-6,eMBB,S1/N12/C2,1,CSI-RS,-101,-10,21,8,0,20,1,0,98,0,0,0,0.36084,106,4047.5,15,0,28,7.85547,11,10.3774,100,36459.5,1,1510,282,2,2138,3,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-7,eMBB,S5/N12/C3,1,CSI-RS,-50,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,4049.5,15,0,28,7.85547,11,10.3774,50,36460.5,1,-2159,-994,2,298,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-8,eMBB,S7/N12/C2,1,CSI-RS,-81,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,4049.5,15,0,28,7.85547,11,10.3774,100,36461.5,1,1334,-1163,2,579,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-9,eMBB,S2/N12/C1,1,CSI-RS,-86,-10,32,8,0,20,1,0,98,0,0,0,0.117615,35,4049.5,15,0,28,7.85547,11,10.3774,33.0189,36460.5,1,1441,1489,2,485,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-10,eMBB,S4/N1/C2,1,CSI-RS,-69,-10,34,8,0,20,1,0,98,0,0,0,0.36084,106,4049.5,15,0,28,7.85547,11,10.3774,100,36461.5,1,2658,-127,2,841,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-11,eMBB,S2/N12/C2,1,CSI-RS,-75,-10,33,8,0,20,1,0,98,0,0,0,0.179199,53,4047.5,15,0,28,7.85547,11,10.3774,50,36459.5,1,1627,1023,2,396,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-12,eMBB,S3/N1/C3,1,CSI-RS,-72,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,4049.5,15,0,28,7.85547,11,10.3774,100,36461.5,1,-1264,-374,2,538,0,1
1672534800000,2023-01-01 01:00:00 ~ 01:14:59,900,Pedestrian-13,eMBB,S4/N1/C1,1,CSI-RS,-69,-10,40,8,0,20,1,0,98,0,0,0,0.179199,53,4047.5,15,0,28,7.85547,11,10.3774,50,36459.5,1,1774,453,2,248,0,1
